gross_perforated_length,number_of_stages,total_proppant,total_fluid,true_vertical_depth,proppant_intensity,frac_fluid_intensity,average_stage_length,frac_fluid_to_proppant_ratio,bin_lateral_length,batch_frac_classification,well_family_relationship,OilPeakRate
4107.283465,10.0,116964.2857,523892.3311,10528.54331,28.47728595,127.55202690000002,410.7283465,4.479079472,1.0,0,0,198.4047926
4335.629921,11.0,84564.42857,1780314.7759999998,10553.14961,19.50453108,410.6242479,394.1481747,21.05276185,1.0,0,0,184.6591556
4288.385827,11.0,214062.0,1751948.295,10788.38583,49.91668396,408.5332724,389.853257,8.184303122000001,1.0,0,1,183.2619331
3945.866142,21.0,464321.9286,2561649.23,10853.34646,117.67300559999998,649.1982084,187.8983877,5.516968017999999,1.0,0,0,284.4004408
3860.23622,20.0,442454.3571,2403340.324,10742.12598,114.6184668,622.5889264,193.011811,5.431837851,1.0,0,2,240.1270213
9379.92126,49.0,1092072.429,5877366.195,10724.40945,116.4266094,626.5901421,191.4269645,5.381846516,2.0,0,0,477.60721680000006
4090.551181,15.0,435567.1429,1941282.3,10539.37008,106.4812842,474.5771938,272.70341210000004,4.45690712,1.0,0,2,388.7607745
4349.409449,12.0,257175.4286,1165834.895,10709.64567,59.12881544,268.0444112,362.4507874,4.533228159,1.0,0,0,173.22621730000003
2150.590551,7.0,24592.21429,136006.6163,7979.330709000001,11.43509827,63.24152043,307.2272216,5.530474592999999,0.0,0,2,37.28572006
4333.661417,30.0,525465.0,2783932.55,9004.92126,121.2519737,642.3973361000001,144.45538059999998,5.29803612,1.0,0,2,320.9730655
4411.417323,12.0,171916.0,946067.7417,8330.708661,38.97069523,214.458908,367.6181102,5.503081398,1.0,0,1,206.7024129
4129.92126,11.0,159190.7857,797792.1354,8312.992126000001,38.54571932,193.1736915,375.4473873,5.011547193,1.0,0,1,207.6552192
4061.023622,23.0,410406.2143,1814313.293,8306.102362,101.0597949,446.7625558,176.56624440000002,4.420774417,1.0,0,1,176.9881226
3741.141732,13.0,417275.5714,1718441.718,10065.94488,111.5369588,459.336171,287.7801333,4.118241843,1.0,0,1,613.9108093
4026.574803,20.0,160000.0,514350.6034,9275.590551,39.73600587,127.7389912,201.3287402,3.2146912710000004,1.0,0,0,65.64286729999999
4290.3543310000005,24.0,442360.2484,2205251.924,11355.31496,103.1057611,514.0022837,178.7647638,4.985194605,1.0,0,0,422.4286368
3966.535433,10.0,161071.4286,736095.1139,11150.59055,40.60758596,185.5763364,396.6535433,4.569991838,1.0,0,2,155.8242305
4168.307087,10.0,116964.2857,394242.561,10483.26772,28.06038118,94.58097804,416.8307087,3.370623422,1.0,0,0,234.714322
4041.535433,18.0,440517.8571,2368815.914,10475.3937,108.9976482,586.1178142000001,224.5297463,5.377343678,1.0,0,2,381.6322019
6365.15748,32.0,1221409.143,1729422.363,12057.08661,191.8898545,271.7014258,198.91117130000003,1.4159238719999998,1.5,0,2,587.6715195
4045.275591,16.0,331530.2857,2102723.314,9402.559055,81.95493194,519.797296,252.8297244,6.342477306,1.0,0,2,122.8883246
4038.385827000001,21.0,467070.1429,2492855.052,10484.25197,115.6576323,617.2899667,192.304087,5.33721774,1.0,0,2,210.2833659
4241.141732,38.0,240018.6429,1119339.454,10839.56693,56.59293134,263.9240858,111.608993,4.663552136,1.0,0,2,257.6309923
4078.740157,28.0,492614.6429,2525623.534,9020.669291,120.7761769,619.2165807,145.66929130000003,5.1269761680000006,1.0,0,2,437.9734805
4053.149606,28.0,491773.7143,2569032.398,9069.88189,121.3312515,633.8360651,144.75534309999998,5.224013246,1.0,0,2,389.025457
4256.8897640000005,29.0,502378.2857,2774457.989,9029.527559,118.0153383,651.7570675,146.78930219999998,5.5226471120000005,1.0,0,2,237.1992431
4251.968504,12.0,245476.3571,2895725.9480000003,10244.09449,57.73240251,681.0318434,354.3307087,11.79635376,1.0,0,2,45.07302285
4202.755906,15.0,485205.7857,2069529.32,9088.582677,115.44943290000002,492.4219647,280.183727,4.265261011000001,1.0,0,2,102.5460476
3991.141732,14.0,443293.3571,1971060.757,9122.047244,111.0693097,493.8588729,285.0815523,4.446402649,1.0,0,0,240.6981665
3943.897638,14.0,452716.9286,1926384.584,9148.622047,114.7892187,488.4469022,281.7069741,4.255163574,1.0,0,0,181.2762185
4127.952756000001,14.0,451912.9286,1930240.025,8409.448819,109.4762841,467.6022569,294.8537683,4.271265332,1.0,0,2,195.6321731
4191.929134,15.0,294967.8571,1695607.262,9021.653543,70.36565928,404.4933033,279.4619423,5.748447572999999,1.0,1,1,366.7291956
4210.629921,14.0,262814.2857,1569685.243,9016.732283,62.41685701,372.7910722,300.75928010000007,5.972602435,1.0,1,1,263.1934852
4200.787402,15.0,319007.7143,1844872.286,9046.259843,75.93998072,439.1729714,280.0524934,5.783158847999999,1.0,1,1,403.8226815
4210.629921,16.0,340840.0,1907197.795,9001.968504,80.94750818,452.948331,263.1643701,5.595580904,1.0,1,1,327.83353880000004
3998.031496,15.0,247796.4286,1384190.204,12100.3937,61.97960892,346.2179339,266.5354331,5.585997394,1.0,0,2,116.2935894
4065.944882,11.0,476281.7857,1832426.522,10728.34646,117.1392627,450.6766754,369.6313529,3.847357965,1.0,0,2,98.79763434
4250.0,11.0,235352.7143,1052589.663,10841.53543,55.37710924,247.668156,386.3636364,4.472392282,1.0,0,2,311.4167149
4258.858268,23.0,511216.2143,2701572.918,10826.77165,120.0359773,634.342058,185.1677508,5.284599437,1.0,0,0,338.059973
4103.346457,11.0,236185.8571,1092342.002,10746.06299,57.55932618,266.2075976,373.0314961,4.624925538,1.0,0,2,467.8540407
4220.472441,22.0,490983.0,2616970.953,10786.41732,116.3336586,620.0658787000001,191.8396564,5.330064285,1.0,0,0,403.36911
2964.566929,11.0,223430.7143,902363.6397,10771.65354,75.36706697,304.3829541,269.50608450000004,4.0386732080000005,1.0,0,2,71.35118565
4092.519685,35.0,587440.5714,4320441.883,11144.68504,143.54007230000002,1055.692389,116.9291339,7.354687594,1.0,0,2,686.9286777000001
6947.834645999999,23.0,487392.4286,2610758.404,10847.44094,70.15026313,375.7657655,302.0797672,5.356583835,1.5,0,0,324.6667169
4743.110236,15.0,400136.8571,1962160.804,10732.28346,84.36170302,413.6865276,316.20734910000004,4.903724235,1.0,0,1,294.27385510000005
4338.582677,15.0,328464.5,1805486.779,10788.38583,75.70778857,416.1466806,289.23884510000005,5.496748597000001,1.0,0,2,476.3929309
4314.96063,30.0,527084.0,2780231.74,9223.425197,122.1526788,644.3237791,143.832021,5.274741293,1.0,0,0,261.38099280000006
4393.700787,21.0,440406.0714,1990711.808,12313.97638,100.2357905,453.0831535,209.223847,4.520173397,1.0,0,2,55.06000852
6755.905512,26.0,539790.5,2949494.061,9118.110236,79.89906002,436.5801233,259.8425197,5.4641459260000005,1.5,1,1,217.5184226
6505.905511999999,23.0,477630.4286,2564213.912,9165.354331,73.414904,394.1363592,282.865457,5.36861506,1.5,1,1,108.350612
6882.874016,26.0,561705.3571,2984068.677,9136.811024,81.60912954,433.5498035,264.72592369999995,5.312515964,1.5,1,1,102.4342728
6232.283465,24.0,492842.8571,2721117.956,9193.897638,79.07901814,436.6165261,259.6784777,5.521268932999999,1.5,1,1,198.6638998
4250.0,16.0,465430.0,2213183.3430000003,10276.5748,109.5129412,520.7490218,265.625,4.755136847,1.0,1,1,464.3210242
4235.236220000001,16.0,461448.5714,1285694.199,10302.16535,108.9546243,303.5708357,264.7022638,2.786213413,1.0,1,0,442.6173304
4245.07874,18.0,812130.0,2464909.581,10024.6063,191.310939,580.6510862000001,235.83770780000003,3.035117015,1.0,0,2,69.22104246
3989.173228,15.0,173375.0,1094013.419,10490.15748,43.46138663,274.2456536,265.94488190000004,6.31009903,1.0,0,1,161.7412949
4082.677165,14.0,451101.2857,1925441.298,9167.322835,110.4915396,471.6124298,291.6197975,4.268312592,1.0,0,2,280.1317894
4066.929134,15.0,331449.5,1319644.939,11709.64567,81.49871539,324.4819115,271.1286089,3.981435903,1.0,0,2,165.6172796
6432.086614,22.0,636215.7143,2827824.4680000003,9025.590551,98.91280271,439.6434061000001,292.3675734,4.444757343,1.5,1,1,262.52170730000006
6675.19685,23.0,683463.5714,3114072.932,9057.086614,102.3885268,466.5140222,290.22595,4.556311502,1.5,1,1,138.6509659
6407.480315,23.0,652495.7143,2886278.697,9103.346457,101.8334325,450.4545554,278.5861007,4.423444681,1.5,1,1,165.49681130000002
6707.677165,22.0,659445.7143,3133615.335,9156.496063,98.31208301,467.1684784,304.8944166,4.75189279,1.5,1,0,133.7550207
4135.826771999999,14.0,421442.8571,1852208.127,8957.677165000001,101.90051,447.8447065,295.416198,4.394921151,1.0,1,1,235.1534888
4372.047243999999,15.0,432706.4286,2096656.649,8965.551181,98.97112369,479.5594678000001,291.4698163,4.845448348,1.0,0,0,389.7698262
4155.511811,14.0,417451.4286,1971335.1,8937.992126000001,100.45728359999998,474.39044569999993,296.8222722,4.722310106,1.0,1,1,144.62906999999998
3776.574803,13.0,387250.0,1830581.903,8978.346457,102.5400052,484.7201495,290.50575410000005,4.727132094,1.0,1,0,252.6412296
6335.629921,24.0,392687.8571,1403819.717,8888.779528000001,61.98087041,221.5753973,263.9845801,3.574899737,1.5,0,2,313.1185008
3990.15748,17.0,249272.8571,1056325.163,8956.692912999999,62.4719346,264.7327001,234.71514590000004,4.237626092,1.0,0,0,161.63192980000002
4180.11811,17.0,265041.4286,1121440.674,8986.220471999999,63.40524875,268.27966200000003,245.8893006,4.231190118,1.0,0,1,169.1775262
4288.385827,17.0,263410.0,1110296.172,9130.905512,61.42404407,258.9077142,252.2579898,4.215087399,1.0,1,1,69.63978856
4229.330709000001,17.0,262752.8571,1084860.668,9099.409449,62.12634463,256.5088291,248.78415930000003,4.12882539,1.0,1,1,41.11786351
4293.307087,29.0,611559.2857,3032327.469,9223.425197,142.44480380000002,706.2917718,148.045072,4.958354063,1.0,0,1,541.0361948
4188.976378,28.0,601818.5,2927097.953,9267.716535,143.6671983,698.7621052999999,149.6062992,4.863755356,1.0,0,1,631.2314468999999
4146.653543,28.0,600929.1429,2844432.012,9246.062992,144.91906219999998,685.9584437999999,148.09476940000002,4.733390027,1.0,0,1,434.3929244
3999.015748,27.0,585275.7143,2955323.457,9223.425197,146.3549411,739.012708,148.1116944,5.049455129,1.0,0,1,346.94052989999994
4169.291339,22.0,487048.1429,2591032.068,9531.496063,116.8179682,621.4562277000001,189.5132427,5.319868489,1.0,0,0,310.2418378
4326.771654,15.0,429145.0714,2015735.322,9008.858268,99.18366528,465.8751336,288.4514436,4.697095356,1.0,1,0,224.7864634
4457.677165,16.0,454491.7857,2100573.345,9009.84252,101.9570886,471.2259922,278.6048228,4.621807063,1.0,1,1,329.7558844
4209.645669,14.0,429674.3571,2019184.072,9015.748031,102.0690079,479.6565391,300.6889764,4.699335762,1.0,1,0,265.5752792
3781.496063,13.0,382313.2857,1772333.514,8988.188976000001,101.1010667,468.6858018,290.8843125,4.635814607,1.0,1,1,176.2801463
3875.0,14.0,401556.0714,1866851.289,9052.165354,103.6273733,481.7680746,276.7857143,4.649042616,1.0,1,0,245.4194427
4488.188976,23.0,458744.1429,2747798.42,8833.661417,102.2114143,612.2287708,195.1386511,5.989827801000001,1.0,1,1,252.7714677
4275.590551,22.0,441395.1429,2618102.15,8857.283465,103.2360647,612.336967,194.3450251,5.9314249210000005,1.0,1,1,269.9083751
4293.307087,22.0,439561.3571,2702222.6780000003,8818.897638,102.3829296,629.4035399,195.1503221,6.14754376,1.0,1,1,230.6480119
4291.338583,22.0,441683.0,2611284.319,8857.283465,102.9242954,608.5011166,195.0608447,5.912123218,1.0,1,1,264.4282552
3908.464567,14.0,449480.4286,1921850.464,9095.472441,115.0017918,491.71495130000005,279.1760405,4.275715564,1.0,0,0,236.8547986
4493.110236,15.0,329886.9286,1693778.262,10749.01575,73.42061762,376.9723361,299.5406824,5.134420662,1.0,0,1,256.3571825
6369.094488000001,33.0,1273535.2859999998,5350290.828,12059.05512,199.9554706,840.039481,193.0028633,4.201132774,1.5,0,2,490.1310282
6564.96063,34.0,1298909.2859999998,5516636.853999999,11837.59843,197.8548477,840.3152989,193.0870774,4.247130199,1.5,0,2,567.7381831
4187.992126,28.0,593836.8571,2857612.18,9199.80315,141.7951226,682.3346592999999,149.57114740000003,4.81211657,1.0,0,2,367.2143425
9272.637795,47.0,1008213.357,5100833.789,9672.244094,108.7299406,550.0952265999999,197.2901659,5.059280115,2.0,0,0,172.6528045
4015.748031,23.0,465228.5714,1316384.204,12216.53543,115.8510364,327.8054782,174.5977405,2.8295429060000004,1.0,0,2,97.77401513
6638.779528,53.0,964966.2143,5180100.802,12323.8189,145.35295380000002,780.279083,125.25999109999998,5.3681680510000005,1.5,0,2,685.4882012999999
6558.070866,23.0,508677.9286,2683685.915,10720.47244,77.56517716,409.2188038,285.1335159,5.275805701,1.5,0,0,334.8662259
4162.401575,26.0,580551.8571,3181894.742,11139.76378,139.47521559999998,764.437233,160.09236830000003,5.480810547999999,1.0,0,2,522.8215094999999
4447.834646,29.0,658908.8571,3698192.072,11380.90551,148.1414912,831.4589833,153.3736085,5.612600335,1.0,0,0,454.9762609
6576.771654,27.0,597221.1429,2974357.46,10252.95276,90.80764459,452.2518976,243.5841353,4.980328469,1.5,0,2,241.6071802
3866.141732,13.0,404767.2143,1709729.979,10123.0315,104.6953894,442.2315831,297.3955179,4.223983363,1.0,0,0,301.4504435
4079.724409,35.0,588822.4286,4398524.621,10167.32283,144.3289716,1078.142585,116.5635546,7.470035799999999,1.0,0,2,435.369115
4300.19685,27.0,607676.9286,3916744.32,9946.850394,141.3137467,910.8290752,159.26655,6.445438581,1.0,0,1,673.3810566000001
4158.464567,27.0,601771.0,3766345.583,10198.8189,144.709902,905.7058254,154.0172062,6.258768839,1.0,0,1,730.9358274
4379.92126,20.0,847465.7857,4714046.73,10971.45669,193.4888176,1076.285725,218.996063,5.56252159,1.0,0,0,361.5707702
4076.771654,14.0,410535.7143,1957386.434,8893.700787,100.7011796,480.1314864,291.1979753,4.767883441,1.0,1,1,253.5079519
4072.834646,14.0,420132.6429,1944400.384,8931.102362,103.154849,477.4071509,290.9167604,4.628063107,1.0,1,1,325.4684353
4372.047243999999,15.0,450761.7143,2089990.062,8875.0,103.1008333,478.0346471,291.4698163,4.636574037,1.0,1,1,239.5284895
4372.047243999999,15.0,449446.0714,2085737.584,8887.795276,102.7999119,477.0619959,291.4698163,4.640684871,1.0,1,1,272.78011360000005
4674.212598,25.0,545502.8571,2900918.449,10355.31496,116.7047595,620.6218455000001,186.9685039,5.317879478,1.0,0,2,203.7274975
3464.566929,20.0,407461.6429,2491315.386,8962.598425,117.6082469,719.0842136,173.2283465,6.114232908,1.0,0,1,123.8893049
4872.047243999999,33.0,1068006.7140000002,6203364.46,8963.582677,219.2110751,1273.25622,147.63779530000002,5.808357172999999,1.0,0,1,486.9979495
6918.307087,36.0,788979.8571,2287676.3540000003,10270.66929,114.0423296,330.6699638,192.1751969,2.899537084,1.5,0,0,432.6788765
4453.740157,31.0,654858.7857,3952299.112,8948.818898,147.0356964,887.4112481000001,143.6690373,6.035345632,1.0,1,1,344.7500534
4621.062992,31.0,660202.7143,3979641.116,8976.377953,142.8681486,861.1960326999999,149.06654809999998,6.027907838,1.0,1,1,427.6667329
6571.850394,32.0,1300661.071,6731739.392000001,12187.4335,197.9139806,1024.329373,205.3703248,5.175629178,1.5,0,2,784.9113120000001
6550.19685,32.0,940956.0,5249204.462,12614.17323,143.6530873,801.3811771000001,204.6936516,5.578586525,1.5,0,2,437.0024486
6754.921259999999,33.0,1337775.071,7020910.5370000005,12173.22835,198.0445101,1039.37711,204.6945836,5.248199557,1.5,0,0,558.2494912000001
6550.19685,32.0,944804.9286,5076621.2360000005,12668.00012,144.2406923,775.0333847,204.6936516,5.373195124,1.5,0,2,513.1671031999999
6665.3543310000005,45.0,933532.0,6822507.627,9165.354331,140.05737030000003,1023.577636,148.1189851,7.308273982,1.5,0,2,252.1948803
9607.57874,49.0,995547.5325,5802306.548,8933.070866,103.6210641,603.9301581,196.0730355,5.828256671,2.0,1,1,387.57648860000006
9607.57874,49.0,996512.04,5799442.458,8921.259843,103.7214544,603.6320507,196.0730355,5.819741483,2.0,1,1,430.2672094
8938.287402,46.0,936906.885,5434671.756,8943.897638,104.8195077,608.0215943,194.3105957,5.800653024,2.0,1,1,441.9230446
7129.921259999999,49.0,1051621.857,5379229.332,12382.87402,147.4941754,754.4584486,145.5085971,5.115174524,1.5,0,2,798.7739331
9608.267717,49.0,981228.84,5740555.932999999,8913.385827,102.1233867,597.4600316000001,196.0870963,5.850374244,2.0,1,0,357.06196
4673.228346,32.0,536146.4286,2909338.6410000003,9241.141732,114.7272054,622.5543511,146.0383858,5.426388176000001,1.0,0,2,220.0051361
5489.173228000001,55.0,287991.4286,1744168.77,8227.362205,52.46535618,317.7470809,99.80314961,6.05632181,1.0,0,2,36.11395117
4846.456693,30.0,390914.2857,2467755.382,5950.787402,80.659812,509.1875443,161.5485564,6.312778713999999,1.0,0,2,102.1893015
4777.559055,30.0,379258.5714,2454491.808,5464.566929,79.3833351,513.7543628999999,159.2519685,6.47181631,1.0,0,2,123.71708259999998
4100.393701,16.0,351400.2143,2014628.312,8755.905512000001,85.69914011,491.3255796,256.2746063,5.733144802000001,1.0,0,2,92.13890315
4787.401575,33.0,525611.0,2416481.374,9124.015748,109.7904556,504.7584449,145.072775,4.597471084,1.0,0,0,224.6667014
9622.047244,49.0,1123106.071,6565679.651000001,8882.874016,116.7221531,682.3578687999999,196.3683111,5.846001387,2.0,1,0,432.6215511
9623.031496,49.0,1124086.143,6672231.635,8864.173228,116.8120611,693.3606772,196.3883979,5.935694232,2.0,1,0,477.5110342
9622.047244,49.0,1115010.929,7391455.143999999,8864.173228,115.8808412,768.1790534,196.3683111,6.629042778,2.0,0,0,536.0001702999999
4322.834646,28.0,625720.5,3384379.024,11191.92913,144.7477295,782.9073516,154.38695159999995,5.408771207000001,1.0,0,2,414.3878192
3821.850394,38.0,480860.0,1309852.06,10249.01575,125.8186351,342.7271936,100.5750104,2.723977997,1.0,0,0,107.0976356
4211.614173,27.0,603166.7857,3443542.5330000003,11191.92913,143.21510969999997,817.6301036,155.9857101,5.709105033999999,1.0,0,2,631.2929548
4258.858268,17.0,935784.2857,3474015.169,9558.070866,219.7265621,815.7151401000001,250.5210746,3.712410244,1.0,0,2,388.188949
9650.590551,55.0,1406678.571,6915791.07,11523.62205,145.76088,716.6184322,175.4652827,4.916397542,2.0,0,2,301.2413165
4501.968504,18.0,193434.1429,1037291.161,5268.700787,42.96656955,230.4083557,250.1093613,5.362502944,1.0,0,2,24.05952753
4410.433071,23.0,529082.2143,3121044.833,8901.574803,119.9615108,707.6504241,191.7579596,5.898978927999999,1.0,1,1,288.8939733
4410.433071,23.0,527571.7857,3074550.8710000003,8875.984252,119.6190436,697.1086107000001,191.7579596,5.827739379,1.0,1,1,385.1633929
4401.574803,23.0,528772.5,3150853.043,8856.299213,120.1325716,715.8467557,191.3728175,5.958806562,1.0,1,1,253.3299202
4410.433071,23.0,493726.4286,3508056.333,8861.220471999999,111.945113,795.3995167,191.7579596,7.105263421,1.0,1,1,299.17707010000004
4410.433071,22.0,539307.4286,3475500.128,8846.456693,122.2799258,788.0178822,200.4742305,6.444376517,1.0,1,1,257.5077779
4410.433071,23.0,522262.5714,3596630.477,8917.322834999999,118.4152583,815.4823842999999,191.7579596,6.886632651,1.0,1,0,338.74219530000005
6900.590551,31.0,1249223.571,5378609.332,12209.64567,181.0314005,779.4418887,222.5996952,4.305561835,1.5,0,2,277.952424
9760.826772,51.0,1172818.857,8058365.842,8939.96063,120.1556881,825.5823027,191.3887602,6.870938162000001,2.0,1,1,571.1772312999999
9787.401575,51.0,1171095.7859999998,7702760.447000001,8944.88189,119.6533908,787.0077046,191.90983480000003,6.577395752999999,2.0,1,0,473.4239806
9812.007874,51.0,1157459.5,7952803.076,8977.362205,117.9635723,810.5173963999999,192.3923113,6.8709126110000005,2.0,1,0,468.9919816
4262.795276,29.0,648271.8571,2912155.9510000004,12132.87402,152.0767044,683.1564179,146.9929405,4.492183208,1.0,0,1,454.0595941000001
4334.645669,30.0,639874.5714,3302895.5110000004,8982.283465,147.61865680000002,761.9758945,144.48818899999998,5.161785854,1.0,0,0,192.6309822
6885.826771999999,36.0,787482.1429,2470359.382,10313.97638,114.36275829999998,358.7600246,191.2729659,3.13703543,1.5,0,1,404.1182768
6801.181102,46.0,1260159.857,5977947.925,12121.06299,185.2854435,878.9573216,147.8517631,4.743801266,1.5,0,2,804.2902038
6930.118109999999,40.0,1033854.786,4350959.173,12216.53543,149.1828522,627.8333362000001,173.2529528,4.20848192,1.5,0,3,645.392957
7103.346457,40.0,1032760.214,4431714.186000001,12350.3937,145.3906579,623.8910367999999,177.5836614,4.291135662,1.5,1,1,502.4584111
4302.165354,28.0,627963.0714,2849131.465,11159.44882,145.96442019999998,662.2552204,153.6487627,4.53710034,1.0,0,0,486.0000752
9701.771654,55.0,1436013.2859999998,6627723.526000001,12430.11811,148.01557250000002,683.1456936000001,176.3958482,4.615363653999999,2.0,0,1,558.3929436000001
9551.181102,54.0,1396363.429,6700821.5370000005,12511.81102,146.19798469999998,701.5699383,176.8737241,4.798766138,2.0,0,1,925.6310956
6823.818898,39.0,1004802.929,4611721.618,11252.95276,147.24935459999998,675.8270827,174.96971530000002,4.589677724,1.5,1,1,551.5238949
6812.007874,39.0,992023.8571,4584561.924,11410.43307,145.6287009,673.0118357000001,174.6668686,4.621423054,1.5,1,1,546.9762751000001
6850.393701000001,39.0,1003540.071,5234644.572,11409.44882,146.4937805,764.1377709,175.65112050000002,5.216178926,1.5,0,1,468.8095964
4250.0,29.0,634332.5714,3435523.127,10858.26772,149.2547227,808.3583828,146.5517241,5.415965192000001,1.0,0,1,300.8599672
9492.125984,54.0,1392705.0,6368563.117000001,10232.28346,146.722136,670.931162,175.7801108,4.572801215,2.0,0,1,421.6492716
6875.984251999999,39.0,1007362.643,4317324.1680000005,12432.08661,146.5045012,627.884534,176.3072885,4.285769577,1.5,1,0,530.5306377
6892.716535,40.0,1228967.857,5871819.409,11977.3622,178.29949209999998,851.8875509,172.3179134,4.777846202,1.5,0,2,518.9671438
4391.732282999999,25.0,629221.7143,4224761.106000001,12679.13386,143.274151,961.9805656,175.66929130000003,6.714264639,1.0,0,2,371.5714861
4336.614173,25.0,637023.4286,3435909.889,10140.74803,146.8941905,792.3024165,173.4645669,5.393694697999999,1.0,0,2,333.381004
4382.874016,25.0,643190.3571,2895694.9480000003,12304.13386,146.75082030000002,660.6840484,175.31496059999998,4.502080785,1.0,0,1,266.4155174
6973.425197,40.0,1050682.857,5416793.957,11616.14173,150.669553,776.7766634999999,174.3356299,5.15549856,1.5,0,2,788.2858363
9615.15748,55.0,1392732.3569999998,7012907.812000001,9440.944882,144.8475867,729.3596414,174.8210451,5.035359289,2.0,0,2,107.5000166
4438.976378,25.0,786054.6429,3470492.239,10848.4252,177.080159,781.822642,177.5590551,4.415077592,1.0,0,2,382.559583
3238.1889760000004,9.0,174000.0,560327.301,5946.850394,53.7337386,173.0372455,359.7987752,3.220271845,1.0,0,1,59.63810447
1427.165354,4.0,19757.14286,78689.08361,6792.322834999999,13.84362562,55.13662686,356.7913386,3.982816958,0.0,0,2,1.80952409
2463.582677,8.0,163428.5714,497682.1961,5953.740157,66.33776611,202.0156257,307.9478346,3.045258193,1.0,0,2,67.03135958
3174.212598,10.0,21176.42857,136388.5806,5932.086614,6.671395792,42.96768928,317.42125980000003,6.440584642,1.0,0,2,12.54762099
2383.858268,8.0,67832.85714,9041.668066,4425.19685,28.45507137,3.792871493,297.9822835,0.13329334,0.0,0,2,42.42818117
5083.661417,12.0,87133.14286,2399.54799,4350.393701,17.13983991,0.472011763,423.6384514,0.027538867,1.0,0,0,13.91309739
5551.1811020000005,13.0,94254.92857,738.0953523,4593.503937,16.97925664,0.132961858,427.013931,0.007830841,1.0,0,2,46.89365805
4086.614173,9.0,12928.57143,801086.6240000001,6967.519684999999,3.1636388660000003,196.0269774,454.0682415,61.96250129999999,1.0,0,2,51.87580168
4164.370079,20.0,10428.57143,523309.6048,7027.559055,2.504237431,125.6635685,208.2185039,50.18037306,1.0,0,2,73.70772898
4508.858268,16.0,184501.0714,158590.8579,4542.322835,40.91968753,35.17317433,281.8036417,0.8595660540000001,1.0,0,1,123.8333525
4137.795276,15.0,132685.6429,258807.5996,4558.070866,32.06674908,62.54722197,275.8530184,1.950532055,1.0,0,1,94.51191939
3493.110236,8.0,78285.71429,991029.5581,9891.732283,22.41146399,283.7097862,436.6387795,12.65913669,1.0,0,2,7.454763057999999
1865.15748,6.0,42708.0,154523.2144,4380.905511999999,22.89779842,82.84727484,310.8595801,3.618132771,0.0,0,0,41.35714926
4330.708661,14.0,207313.1429,1398030.835,4683.070866,47.87048935,322.81802930000003,309.336333,6.743570697999999,1.0,0,2,57.20238981
4104.330709000001,10.0,25178.57143,97634.51511,4435.03937,6.134635149,23.78816963,410.4330709,3.87768287,1.0,0,2,64.28019702
4361.220472,11.0,189925.7143,1221118.606,4454.724409,43.54875326,279.9946972,396.4745884,6.429453801,1.0,0,0,93.95239549
3633.858268,13.0,160897.1429,1177304.527,4474.409449,44.27722024,323.981961,279.5275591,7.317125131,1.0,0,1,148.6785944
3494.094488,8.0,28822.142860000004,412942.2068,6886.811024,8.248816097,118.18289640000002,436.761811,14.32725557,1.0,0,0,306.4079839
4094.488189,16.0,357189.7143,2169705.836,6985.236220000001,87.23671868,529.9089253000001,255.90551180000003,6.074379382,1.0,0,2,90.82144263
4124.015748,17.0,134211.4286,2220108.891,6903.543306999999,32.54386908,538.3366667,242.5891616,16.54187661,1.0,0,1,297.932189
4407.480315,6.0,66692.14286,410219.004,4385.826771999999,15.13158042,93.07336043,734.5800525000001,6.150934524,1.0,0,0,106.9643023
4607.283465,15.0,126322.2857,1978882.354,7507.874016,27.41795392,429.5117435,307.15223100000003,15.66534632,1.0,0,2,129.654782
6750.0,32.0,749450.4286,4732042.232,6983.267717000001,111.0296931,701.0432937,210.9375,6.314016314,1.5,0,2,95.59564972
4572.834646,24.0,508604.2857,3288449.509,7025.590551,111.2229777,719.1271419,190.5347769,6.465634682,1.0,0,2,4.821429318
4432.086614,11.0,173722.0714,1197377.769,4570.866142,39.19645227,270.16118430000006,402.9169649,6.89249074,1.0,0,2,92.69049054
7462.598425,30.0,821155.7143,4817348.341,7132.874016,110.03616540000002,645.5323021,248.75328080000003,5.866546694,1.5,0,2,91.3214427
3575.7874020000004,11.0,91728.28571,390089.2985,4628.937008,25.65261169,109.09186,325.071582,4.252660948,1.0,0,2,24.64286096
2354.330709,14.0,11250.0,309077.4288,4438.976378,4.778428094,131.28037949999998,168.1664792,27.47354923,0.0,0,2,20.47619365
4236.220472,15.0,177231.4286,2029756.314,6946.850394,41.83715879,479.14321910000007,282.4146982,11.45257549,1.0,0,0,220.2381293
3926.181102000001,14.0,109730.0,1561925.646,6962.598425,27.94827776,397.8231278,280.4415073,14.2342627,1.0,0,1,193.3690775
7808.070866,31.0,760059.9286,4415595.66,7002.952756000001,97.34285736,565.5168524000001,251.8732537,5.809536187000001,1.5,0,2,84.01191776
3967.519685,7.0,76458.14286,437588.6868,7062.007874,19.2710179,110.2927576,566.7885263999999,5.723245039,1.0,0,2,18.08333613
6542.322835,22.0,253642.8571,2519726.89,7476.377953,38.76954158,385.1425485,297.3783107,9.934152762,1.5,0,1,34.65476727
5965.551181,18.0,225209.2857,2307392.357,6972.440945,37.7516308,386.7861136,331.4195101,10.24554716,1.0,0,1,256.5476588
4912.401575,17.0,180370.0,1926355.798,6918.307087,36.7172751,392.1413526,288.9647985,10.68002328,1.0,0,1,287.1548063
