surface_x,surface_y,gross_perforated_length,total_proppant,total_fluid,true_vertical_depth,proppant_intensity,frac_fluid_intensity,proppant_to_frac_fluid_ratio,relative_well_position,batch_frac_classification,well_family_relationship,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y,OilPeakRate
1052786.961,775838.2886,6794.291339,1036142.857,3868579.908,10338.58268,152.5019764,569.3868154,0.267835454,0,1,0,1056773.906,774977.0798,1060011.115,774259.7171,355.77426139999994
1264190.75,678439.4667,4353.346457,160000.0,4130750.639,8189.96063,36.75333484,948.8678837,0.03873388,1,1,0,1263986.478,675085.3488,1263589.987,672586.7565,266.6123428
1227549.456,695732.5294,6948.818898,358857.1429,1181421.623,8562.007873999999,51.64289761,170.017616,0.303750275,0,1,0,1226532.076,691876.0784,1225681.071,688748.8972,324.559574
1237644.702,618060.6653,3908.464567,151012.1429,1121022.173,7383.858268000001,38.63720401,286.8190703,0.134709327,2,1,2,1238205.719,620588.9559,1238636.8,622472.0475,89.27382334
1233756.764,660883.0848,5399.606299,343933.2857,1508801.2340000002,8136.811024,63.69599313,279.4280082,0.227951355,1,1,1,1237243.728,660206.9209,1239890.937,659667.8432,110.47705790000002
1146266.727,733281.2282,6497.047243999999,764000.0,2714713.23,10785.43307,117.59188,417.8380005,0.281429357,1,1,0,1145184.6509999998,729536.4839,1144577.9840000002,726330.5509,362.1429132
1146317.145,733273.9437,6666.338583,1040428.571,3488535.349,9643.700787,156.0719664,523.3060557,0.298242233,2,1,2,1145291.134,729419.2848,1144457.9740000002,726196.6904,192.3374682
1045408.569,634213.0329999999,3839.566929,215857.1429,713345.5390000001,7462.598425,56.21913795,185.7880204,0.302598294,2,1,2,1042609.126,634848.8534,1040566.547,635283.0488,188.6972911
1179688.367,681255.7877,13239.17323,563571.4286,1725017.041,8999.015748,42.56847606,130.2964325,0.3267048469999999,1,1,0,1179028.3,689567.3722,1180356.739,696020.4616,204.19050780000003
1251293.0990000002,706044.8931,4311.023622,435857.1429,856096.1325,8986.220471999999,101.1029354,198.5830298,0.509121729,2,1,2,1251741.473,708843.0557,1252181.917,710856.0077,67.32143899
1051242.782,734764.2468,5979.330709000001,203714.2857,864962.1339,7671.259843000001,34.06974721,144.65868769999997,0.235518155,2,1,2,1052084.969,738547.3114,1052718.126,741445.3409,297.702427
1257883.356,667564.3511,3968.503937,454857.1429,2087052.442,8116.141731999999,114.61678,525.9040876,0.2179423639999999,1,1,0,1257398.311,664801.8782,1257089.889,662881.7192,135.952402
1318107.04,685380.7715,3801.181102000001,190000.0,984730.6524,5172.244094,49.98446401,259.0591255,0.192946162,1,1,1,1317545.244,682872.9224,1317130.699,680977.5768,269.15480360000004
1318128.657,685377.663,4418.307087,217428.5714,1143714.177,5418.307087,49.21083283,258.85800930000005,0.190107438,1,1,1,1318735.851,688157.3613,1319246.868,690375.817,220.0952722
1073997.3490000002,681005.1919,3979.330709,252571.4286,956567.148,8303.149606,63.47083142,240.3839284,0.264039413,2,1,2,1076733.9009999998,680866.3334,1078797.004,680442.1684,159.8662866
1221782.643,630688.4829,4345.472441,113285.7143,1299213.892,8769.685039,26.06982689,298.981045,0.087195584,1,1,1,1222722.013,633086.8904,1223344.8909999998,634933.2612,330.3452892
1265323.3590000002,672359.03,3685.03937,151642.8571,3943200.61,8275.590551000001,41.15094628,1070.056576,0.038456795,1,1,0,1265828.296,675004.395,1266212.1,676890.2071,272.9599629
1220068.213,625593.0638,4134.84252,128714.2857,647450.6002,7571.850394,31.12918693,156.5841014,0.198801709,1,1,0,1220699.554,628243.755,1221145.771,630233.3213,72.89921763
1146642.525,715749.0022,13262.79528,1976000.0,7100277.266,8706.692912999999,148.98820039999998,535.353002,0.278298991,1,1,0,1144597.16,708508.9966,1143149.225,701856.8721,581.0040582
1266800.903,692547.0828,4316.929134,486942.8571,2096858.777,8671.259843,112.7984366,485.7292561,0.232224918,2,1,2,1267706.138,695539.9117,1268137.075,697770.8283,303.750047
1021143.209,686522.2362,3916.338583,453148.3571,1962334.625,8281.496062999999,115.7071452,501.0635786,0.230923081,2,1,2,1023803.102,685870.9507,1025640.166,685365.4556,149.3325061
1146748.324,715871.0381,8200.787402,1029571.429,2944129.503,9186.023622,125.5454358,359.00571,0.349703173,1,1,0,1148613.559,720785.8765,1149430.934,724593.7252,259.1428972
1101286.055,688052.1314,4417.322835,378571.4286,1189628.875,8600.393701,85.70155335,269.3099235,0.318226496,2,1,2,1098568.406,688787.3613,1096481.818,689318.5153,292.4439228
1246054.0159999998,696062.19,4230.314961,473857.1429,1230010.44,7701.771654000001,112.0146247,290.7609603,0.38524644,2,1,2,1245434.518,693286.714,1244986.52,691244.8491,171.41669319999997
1020881.553,612559.5538,4133.858268,469571.4286,1653835.494,7295.275591,113.5915646,400.0706814,0.28392874,2,1,2,1018339.356,613030.1434,1016336.897,613407.1688,135.3214495
1088383.656,596353.8507,4314.96063,469857.1429,1813991.114,6504.92126,108.8902503,420.3957509,0.259018437,2,1,2,1091085.637,595794.067,1093049.577,595377.5576,27.49405187
1179796.437,621899.8575,4571.850394,498142.8571,915600.6417,7569.881890000001,108.958696,200.2691608,0.54406128,2,1,2,1180541.128,624652.6581,1180990.801,626675.0731,183.0722506
1045134.43,758132.892,6202.755906,276924.7857,862441.9073,10012.79528,44.64544308,139.0417293,0.321093842,2,1,2,1040770.583,759070.7944,1037215.964,759875.2197,65.36704243
1321870.878,706444.9012,4218.503937,214285.7143,1143822.677,5452.755906,50.79661356,271.144153,0.187341726,0,1,0,1322488.258,709060.1431,1322941.317,711172.781,176.4762178
1321968.146,706430.8523,4084.645669,207714.2857,1166933.181,5805.11811,50.85246127,285.6877377,0.178000154,1,1,1,1322542.892,709031.0174,1323022.899,711167.1487,164.76193030000002
1228108.216,701842.2056,5981.299213,674571.4286,2186421.112,8994.094487999999,112.7800842,365.5428419,0.308527678,1,0,1,1228719.947,705911.2446,1229325.009,708724.9588,155.19050019999997
1056698.761,752438.3084,6533.464567,712049.2143,1913351.296,9966.535433,108.9849355,292.85400980000003,0.3721476629999999,2,1,2,1052772.465,753310.8829,1049777.472,753985.4837,220.08896260000003
1228210.739,545597.011,4277.559055,346142.8571,784446.6333,3040.354331,80.92064953,183.3865116,0.441257369,0,1,0,1230868.182,544943.6331,1232901.583,544457.3037,91.99128408
1052639.874,660612.5158,4034.448819,423714.2857,1047611.948,7860.236220000001,105.0240825,259.66668430000004,0.404457286,1,1,0,1052035.006,657887.216,1051592.263,655913.6406,117.7381135
1257308.127,545369.9641,4437.992126,344714.2857,816797.7216,7805.118109999999,77.67347844,184.0466811,0.4220314,2,1,2,1257738.548,548356.139,1258230.917,550635.274,48.66339013
1255621.322,545580.2719,3196.850394,245571.4286,594711.473,2608.267717,76.81667840000001,186.0304361,0.412925326,2,1,2,1255893.482,547985.4174,1256026.742,549654.0014,49.71072198
1043530.554,617807.5849,4445.866142,459750.5,1491188.802,7025.590551,103.4107833,335.4101889,0.308311395,1,1,0,1046011.38,617195.5883,1048032.844,616682.3938,398.4945855
1314880.941,648870.8061,4002.952756,279428.5714,736041.6020000001,4839.566929,69.80561312,183.8746662,0.379636926,2,1,2,1314317.5990000002,646173.2088,1313896.197,644219.1091,113.3095413
1069885.311,764542.184,4143.700787,426000.0,1828856.354,10169.29134,102.8066508,441.3582081,0.232932455,0,0,1,1072524.685,763612.536,1074394.373,762958.81,316.6071919
1080807.553,730706.5448,8109.251969,167142.8571,1268318.696,7724.409449,20.61137794,156.4039077,0.131783011,1,1,0,1078001.063,734960.3617,1076094.572,738421.4527,128.02382930000002
1228409.827,701817.4764,5464.566929,513285.7143,1647356.124,8998.031496,93.9298065,301.4614233,0.311581513,1,0,1,1227707.042,706089.7354,1228304.668,708976.948,129.9285915
1318042.189,685390.0969,3838.582677,203285.7143,1043909.662,4747.047243999999,52.9585348,271.9518503,0.194734968,1,1,0,1317491.926,682911.9776,1317063.764,680989.2375,246.2857524
1318067.409,685386.4703,4426.1811020000005,217000.0,1148348.678,4968.503937,49.02646209,259.4445756,0.188966996,1,1,1,1318733.037,688338.1206,1319181.24,690367.0287,268.4167082
1138797.644,764702.3826,4138.779528,496428.5714,2164681.252,10073.8189,119.9456429,523.0240550999999,0.229331026,2,1,2,1136111.472,765306.8443,1134158.178,765721.4727,456.5734834
1100860.565,685486.5142,3802.165354,567523.4286,2830532.938,10797.24409,149.263216,744.4528773,0.200500556,2,1,2,1098273.815,686092.9929,1096370.668,686582.7746,215.0686841
1191923.758,517931.9953,3840.551181,95428.57143,917057.6419,7072.834645999999,24.84762393,238.7828201,0.104059513,2,0,2,1189319.634,518546.8779,1187423.988,518951.1171,75.80953554
1064906.134,659627.6664,3989.173228,383149.3571,2061341.629,7956.692913,96.04730986,516.7340475,0.185873778,0,1,0,1062297.482,660355.6179,1060421.998,660904.2559,137.9579295
1206680.456,637821.8591,3933.070866,216142.8571,973665.4959,7680.118109999999,54.95524096,247.5585946,0.221988823,1,1,0,1207385.986,640543.9846,1207912.052,642450.2345,121.5000188
1042694.759,614920.7407,4287.401575,358285.7143,1230366.571,7157.480315000001,83.56709957,286.972552,0.291202413,2,1,2,1039994.997,615512.7046,1037953.199,615969.691,211.1075724
1056696.598,752397.9496,7645.669290999999,839795.7733,2382003.977,9841.535433,109.839406,311.5494388,0.35255851,2,1,2,1061268.196,751466.5440000001,1064682.819,750769.1867,211.383128
1085129.001,723754.7295,4619.094488000001,519884.8929,1325224.049,10613.18898,112.5512574,286.9012644,0.392299622,2,1,2,1083915.699,721004.5755,1083379.477,718769.2385,157.3619291
1085168.616,723749.0274,6546.259843,726040.0994,1876982.899,9527.559055,110.9091476,286.7259999,0.386812314,2,1,2,1086794.7759999998,727924.2303,1087492.422,730858.9968,153.58657140000005
1064656.606,694836.2386,4273.622047,320957.8571,1101089.17,8550.19685,75.10206883,257.6477653,0.291491249,2,1,2,1067489.687,694200.4329,1069902.33,693657.0424,340.0839237
1065339.843,699893.9670000001,4275.590551,330770.0,1230324.625,8643.700787,77.36241252,287.75548330000004,0.268847744,2,1,2,1068318.664,699227.3525,1070610.393,698684.8188,252.22317400000003
1081941.267,695242.4222,4438.976378,344571.4286,1073305.785,8489.173228,77.62407349,241.7912811,0.321037521,0,1,0,1081269.957,691984.7753,1080684.699,689368.6189,160.4285963
1039399.849,775423.2817,3968.503937,432285.7143,1778850.025,11833.66142,108.9291383,448.2419707,0.243014143,2,1,2,1042030.379,774609.4948,1043954.825,774088.4716,280.21432910000004
1039435.174,780674.7204,4549.212598,499142.8571,2713848.92,8698.818898,109.7207146,596.5535488,0.183924335,2,1,2,1042491.334,779958.436,1044748.847,779483.796,334.4362762
1102691.252,659957.8564,4271.653543,556678.5714,3009327.311,10272.6378,130.3192232,704.4876839,0.184984388,2,1,2,1100032.284,660561.5421,1098030.297,661017.0979,122.0317649
1258439.19,651914.7306,4081.692913,136142.8571,551846.5854,8033.464567,33.35450756,135.20041740000002,0.246704176,1,1,0,1258952.556,654551.9179,1259339.031,656589.8219,114.7500178
1227470.207,695743.9190000001,7421.259843000001,359142.8571,1102686.04,8640.748031000001,48.39378552,148.58475019999997,0.3256981989999999,1,1,1,1225149.715,692501.4208,1224394.94,689007.3351,384.4286309
1119058.571,718393.1902,6444.88189,263678.5714,1091654.319,10508.85827,40.91286325,169.3831381,0.241540355,2,1,2,1114910.056,718921.6087,1111649.907,719508.2876,286.71313960000003
1112890.798,726004.4308,8119.094488,812407.1429,3609826.559,9604.330709,100.0612992,444.6095022,0.225054343,2,1,2,1117336.321,724781.8598,1121348.843,723775.5741,431.8810192
1173962.019,622718.2816,4533.464567,328857.1429,651720.8509,6374.015748,72.53991688,143.7577908,0.504598161,1,1,0,1174183.799,619610.0724,1173726.837,617501.1061,21.92857482
1173814.289,622739.1621,4521.653543,492857.1429,986846.4027,7360.236220000001,108.9993159,218.2490085,0.499426397,2,1,2,1174187.557,619679.6186,1173712.544,617484.0626,146.8682493
1039273.9,779160.931,4571.850394,486428.5714,2861938.895,8988.188976000001,106.3964324,625.9913709,0.169964695,2,1,2,1042248.977,778275.4807,1044484.997,777712.6057,194.0452681
1231740.41,720810.6486,4006.889764,450285.7143,1954444.755,9161.417323,112.3778643,487.7710319,0.230390607,1,1,0,1234461.476,720166.8468,1236364.044,719730.2489,139.30319619999997
1306771.851,639571.3363,4277.559055,300714.2857,810742.3874,4746.062992,70.30044047,189.5338853,0.3709122529999999,1,1,0,1307358.065,642211.3667,1307797.354,644324.613,63.05794627
1299110.999,645592.0321,4114.173228000001,276857.1429,730453.113,4800.19685,67.29350649,177.54554140000002,0.379021101,0,1,0,1298534.408,643102.1415,1298100.635,641102.3045,148.8738326
1072676.619,635540.8783,9561.023622,1695142.8569999998,6743694.544,9144.685039,177.2972146,705.3318567000001,0.251367088,0,1,0,1077820.467,634142.4286,1082378.31,633151.4102,315.1310012
1107582.637,620946.5354,4429.133858,428000.0,2364246.366,9636.811024,96.63288889,533.7942906000001,0.181030203,2,1,2,1108238.301,623838.5776,1108751.867,626056.9674,100.7500156
1102699.324,620218.15,4513.779528,839714.2857,4184210.148,8911.417323,186.0335182,926.9859376,0.200686451,2,1,2,1099694.672,620744.0249,1097439.83,621219.4868,279.711778
1102910.102,621452.4967,4627.952756000001,775000.0,3146877.285,8902.559055,167.460655,679.9717825,0.246275889,1,1,0,1099829.881,622144.9789,1097737.77,622622.253,213.500033
1106264.412,621057.5247,4546.259843,825142.8571,3123033.483,8974.409448999999,181.4992732,686.9456634,0.264211979,0,1,0,1107637.42,623959.9595,1108214.938,626119.6288,295.0044107
1173968.925,622767.1442,4351.377953,474000.0,2745151.175,7563.976378,108.9310111,630.8693946000001,0.172668086,1,1,1,1175458.355,625292.287,1175901.513,627277.5994,99.72620591
1216827.138,662421.6035,4343.503937,482197.6429,2084057.251,8291.338583,111.0158181,479.8101444,0.23137447,1,1,1,1217766.75,665346.3043,1218553.909,667663.0759,113.9250176
1216194.825,662704.7871,4332.677165,482840.8571,2156415.691,8347.440945,111.4416881,497.7097551,0.2239089889999999,1,1,1,1216458.326,665560.8257,1216690.08,667933.9962,107.4912865
1173799.541,622946.833,4112.204724,448571.4286,944291.1461,7355.314961,109.0829515,229.6313558,0.4750350889999999,1,1,1,1175455.604,625474.0475,1175896.022,627447.0122,147.2262133
1106014.103,683766.5791,4284.448819,778285.7143,3149321.487,9837.598425,181.6536379,735.0587253,0.2471280619999999,2,1,2,1103166.552,684167.4552,1101267.309,684584.5528,497.96436280000006
1021669.4,728489.9318,4375.984252,681428.5714,3664582.9,10811.02362,155.7200694,837.4305504,0.185949831,0,1,0,1024623.292,728180.1705,1026752.6,727712.9633,313.92776969999994
1320965.079,695807.9694,4305.11811,209428.5714,1241240.192,5704.724409,48.64641714,288.3173377,0.168725258,1,1,0,1321577.327,698572.4869,1322052.982,700640.2059999999,148.6190706
1302433.534,645661.6669,4743.110236,311857.1429,873012.1708,4791.338583,65.74950345,184.0590092,0.357219697,0,0,0,1303108.501,648621.8323,1303582.672,650938.3278,148.29126440000002
1021665.871,728465.3909,4029.527559000001,210428.5714,2249669.241,10619.09449,52.22164841,558.2960304999999,0.09353756,2,1,2,1024217.126,727554.1104,1026299.4,727043.4068,188.672443
1135681.831,734729.3783,4281.4960630000005,785571.4286,3507747.9710000004,11050.19685,183.4805911,819.2809055,0.223953213,2,1,2,1135752.499,738091.7431,1136222.255,740237.6001,509.9286503000001
1227363.897,541705.3583,4192.913386,523377.5714,1449428.105,3816.929134,124.8243222,345.6852007,0.3610924679999999,2,1,2,1230252.389,541013.542,1232354.614,540537.4589,47.90476932
1303914.473,650373.6875,4248.0314960000005,221857.1429,1392396.215,4793.307087,52.22587052,327.7744567,0.159334779,0,1,0,1303194.9109999998,647844.7641,1302758.396,645789.4184,129.9524011
1301125.51,645848.1353,5020.669290999999,267285.7143,872247.135,4784.448819,53.23706836,173.7312466,0.306433468,0,1,0,1301794.726,648869.9798,1302318.771,651271.9099,153.39288090000002
1296456.167,646569.6693,4496.062992,317857.1429,1094501.669,4795.275591,70.69677258,243.4355727,0.290412662,2,1,2,1295928.138,643719.179,1295455.944,641550.6309,177.4504243
1320875.012,695820.9496,4300.19685,217571.4286,2979255.461,5142.7165350000005,50.59569042,692.8183906,0.073028792,1,1,0,1320240.799,693003.7153,1319775.225,690984.5926,137.2857355
1320900.231,695817.3151,4353.346457,220428.5714,1274022.697,5238.188976,50.63428184,292.6536424,0.1730177739999999,1,1,0,1321519.732,698532.2492,1321968.525,700617.9818,179.440504
1074591.652,611745.6902,7114.173228000001,715285.7143,4374588.558,9571.850394,100.5437584,614.9117287,0.163509255,2,1,2,1074965.858,616131.4227,1075784.725,619891.4921,180.2381231
1084180.201,640077.5055,3562.992126,476428.5714,2027458.623,9817.913386,133.7158642,569.032586,0.234988061,2,1,2,1086868.921,639467.0481,1088559.826,639103.7679,113.1785889
1042832.31,617571.2788,4239.173228000001,461571.4286,1487824.9330000002,7203.740156999999,108.8824173,350.9705437,0.310232352,1,1,1,1040174.696,618125.4845,1038292.743,618529.9111,270.6595657
1042700.845,616192.2934,4194.88189,457142.8571,1424906.363,7023.622047,108.9763357,339.6773499,0.320823086,0,1,0,1040073.191,616974.0123,1038099.79,617270.4291,223.3333679
1288349.389,610608.0191,4105.314961,312857.1429,797509.4449,3679.133858,76.20782957,194.2626699,0.392292712,2,1,2,1287619.063,607991.1141,1287161.865,605950.4584,83.6071558
1227677.502,541661.7118,4231.299213,348428.5714,827532.2114,2999.0157480000003,82.34552886,195.5740234,0.421045328,0,1,0,1230340.896,541005.8413,1232347.55,540550.6235,159.03494519999998
1310032.712,628714.3014,4001.968504,278285.7143,729085.4224,4449.80315,69.5372075,182.1816992,0.3816915079999999,2,1,2,1310580.215,631303.4042,1310996.568,633188.3374,50.63334117
1192033.909,518834.4176,3914.370079,80000.0,917631.142,6875.984251999999,20.43751572,234.4262611,0.087180999,2,1,2,1189387.345,519438.3006,1187515.39,519861.5024,66.77302621
1233696.366,644384.6622,4547.244094,496285.7143,1622848.775,8955.708661,109.1398887,356.88622410000005,0.305811436,2,1,2,1233767.367,648135.2586,1233994.2859999998,650344.9513,264.7024219
1020027.676,678433.7059,4570.866142,467142.8571,2135466.33,8063.976378,102.2000738,467.190739,0.218754494,2,1,2,1017162.28,679063.1322,1014830.586,679603.6969,138.38097380000002
1038818.429,698606.3313,9380.905512,1364142.8569999998,7327951.634,10128.93701,145.41697019999998,781.1561075,0.186156095,2,1,2,1044108.674,697479.436,1048660.022,696403.1006,438.5357822
1133798.444,623215.2131,4136.8110240000005,439571.4286,1025785.361,7299.212598,106.2585228,247.9652455,0.428521838,2,1,2,1134017.203,626031.8769,1134364.3909999998,627953.9708,133.833354
1006726.106,625366.1328,9635.826772,1060467.143,4516840.199,7255.905512,110.0546085,468.7548153,0.234780753,1,1,0,1001349.719,626584.8689,996684.1039,627685.9273,304.8929043
1006846.466,626247.4268,9512.795276,994726.5,4501743.197,7282.480315000001,104.5672141,473.2303246999999,0.220964737,2,1,2,1001466.241,627711.0338,996878.6514,628853.8078,578.1072323
1007320.586,627501.4312,9712.598425,1062553.571,4533277.952,7259.84252,109.3995165,466.7420347,0.234389681,1,1,0,1001976.828,629108.3491,997123.8079,630428.7996,521.206033
1007169.914,629666.5379,9312.007874,1028495.786,4519017.211,7320.866142,110.4483372,485.2892386,0.227592801,2,1,2,1001764.324,630791.5404,997271.6472,631810.9888,522.0302395
1008967.929,644182.899,9185.03937,1045857.143,5356280.103,7442.913386,113.8652869,583.1526558999999,0.1952581119999999,1,1,0,1003816.425,645061.3974,999217.7959,645949.4218,699.859377
1101670.5990000002,615968.5512,6557.086614,738571.4286,3399182.264,8800.19685,112.6371317,518.3982558,0.2172791489999999,2,1,2,1097721.025,616879.3885,1094428.112,617471.3291,169.343677
1101143.1609999998,612587.748,6594.488189,839857.1429,4515739.699,9328.740157,127.3574414,684.7748558,0.185984401,2,1,2,1097112.669,613538.6866,1093880.458,614096.6492,131.8361315
1083930.489,772650.3764,6845.472441,378285.7143,1630251.502,8116.141731999999,55.26071685,238.1503273,0.232041322,0,1,0,1080041.312,773477.6568,1076734.387,774218.4278,69.1718361
1246672.5359999998,637092.1601,3923.228346,255714.2857,6237135.865,7660.433070999999,65.17955702,1589.796799,0.040998672,2,1,2,1246151.14,634455.8254,1245737.287,632543.5294,686.6905825
1083404.211,645628.2861,4164.370079,734714.2857,4031834.422,9725.393701,176.4286727,968.1739003,0.182228288,2,1,2,1084051.106,648469.5948,1084481.921,650415.7899,235.3786079
1237405.291,532847.5278,4519.685039,353000.0,830767.6524,7661.417323000001,78.10278746,183.8109614,0.424908215,1,1,0,1236776.604,529995.2181,1236351.2140000002,527783.9355,71.74286825
1138736.591,621959.8686,4104.330709000001,451285.7143,2209688.83,8569.88189,109.9535457,538.3798205,0.204230436,2,1,2,1137997.427,619441.4232,1137393.955,617560.7324,193.4916966
1076848.432,667971.2153,4575.787402,837142.8571,3886811.602,9409.448819,182.9505577,849.4301111999999,0.215380354,2,1,2,1074381.803,668369.9929,1072268.602,668847.0741,200.4543961
1000386.717,615524.8966,4069.88189,299202.5,1206644.187,7267.716535,73.51626119,296.481377,0.2479624919999999,2,1,2,1003011.868,614971.6214,1005189.251,614467.0093,95.12025282
1310764.693,628613.3985,3927.165354,317142.8571,836931.8557,3970.472441,80.75617615,213.113475,0.378935101,1,1,0,1311256.046,631148.2111,1311697.373,633083.0719,64.72620049
1227868.061,542977.9103,4188.976378,321000.0,751247.8425,7557.086614,76.62969925,179.33924059999998,0.427289081,0,1,0,1230598.688,542302.9719,1232544.53,541852.4492,144.9285939
1234247.073,548674.9839999999,4438.976378,345285.7143,825917.6278,3080.708661,77.78498575,186.0603791,0.418063137,0,1,0,1237023.334,547854.4876,1239132.685,547439.9048,67.05596276
1000271.587,614207.6689,6273.622047,457483.0,1871516.79,8368.110236,72.92167054,298.3151958,0.244445042,2,1,2,1004311.228,613318.2443,1007540.14,612595.1954,102.9078374
1237221.751,533615.6281,4277.559055,345142.8571,831059.5691,7270.669290999999,80.68687134,194.2835992,0.4153045939999999,0,1,0,1239843.912,532931.0907,1241885.933,532482.6138,87.51191831
1080270.584,765399.4364,3625.984252,440285.7143,1956778.612,10224.40945,121.425159,539.6544707,0.22500538,1,1,0,1077433.066,765860.8645,1075588.923,766218.3863,178.29923390000002
1070370.4,641684.4906,7234.251969,735142.8571,2921670.0,8064.96063,101.6197473,403.8662204,0.251617348,2,1,2,1074638.637,640736.5604,1078181.6090000002,639927.7795,256.1067857
1094170.942,635863.2907,3810.03937,557857.1429,2851845.441,9681.102362,146.4176846,748.5081293,0.195612685,2,1,2,1096653.023,635251.8952,1098614.5,634795.6848,94.70239561
1137821.59,757932.8707,3877.952756,494428.5714,1822587.342,11504.92126,127.4973169,469.9869896000001,0.271278396,2,1,2,1135069.428,758673.1335,1133285.31,759372.7718,246.9421017
1137814.045,757880.8988,3897.637795,606571.4286,3698954.156,9993.110236,155.6253968,949.0246016,0.163984576,1,0,1,1135008.938,758646.8182,1133244.566,759170.4559,230.6905119
1137839.937,757983.2742,4207.677165,610428.5714,3743880.544,10191.92913,145.0749541,889.7737152000001,0.163047021,1,0,1,1135252.838,758846.9411,1133274.708,759407.3944,228.821464
1277312.435,670685.8237,2903.543307,307000.0,1504169.685,8224.409448999999,105.7328814,518.0462372999999,0.204099313,1,1,0,1276637.466,673418.0292,1276160.725,675611.6472,396.4925217
1319102.066,685191.1329999999,3769.685039,190142.8571,1002152.655,4655.511811,50.43998508,265.8451952,0.1897344239999999,2,1,2,1318542.722,682674.1328,1318142.899,680832.0122,155.0952621
1319127.2859999998,685187.5065,4544.291339,232142.8571,1209666.687,4899.606299,51.08450138,266.19479190000004,0.191906464,1,1,1,1319734.71,688022.6509,1320223.767,690225.3134,200.9643168
1319166.917,685181.8077,3873.031496,202857.1429,1060401.664,5129.92126,52.3768379,273.7911285,0.191302173,1,1,1,1318615.133,682699.1681,1318211.155,680821.7512,139.6428788
1319192.137,685178.1812,4543.307087,229857.1429,1215618.688,5292.322835,50.59247338,267.56251890000004,0.189086549,1,1,1,1319822.254,688011.3184,1320314.675,690202.9762,152.5119284
1321751.006,683972.2831,3063.9763780000003,151428.5714,861629.6333,4736.220472,49.42223854,281.21288389999995,0.175746708,1,1,1,1321291.003,681898.2773,1320967.548,680425.574,172.6190743
1321776.226,683968.6572,5338.582677,283142.8571,1386537.215,4845.472441,53.03708386,259.7200977,0.2042086239999999,2,1,2,1322496.475,687223.0142,1323051.999,689805.0681,185.6071716
1321815.858,683962.9593,2984.251969,149142.8571,751223.1163,5093.503937,49.97663023,251.7291181,0.19853337,1,1,1,1321344.124,681848.5340000001,1321026.385,680416.8677,90.99485535
1321841.078,683959.3334,5343.503937,272285.7143,1379283.2130000002,5259.84252,50.95639818,258.1233643,0.197411026,2,1,2,1322660.846,687603.7457,1323149.018,689787.5659,129.13097240000002
1265930.581,693321.9307,4171.259843,451725.2857,2185202.148,8650.590551000001,108.2946886,523.8710198,0.206720136,2,1,2,1266092.274,696136.428,1266345.5890000002,698095.0752,287.321473
1243445.44,722927.8263,4238.188976,483538.2857,2099528.4680000003,9064.96063,114.09077990000002,495.3834007,0.23030804,1,1,0,1242605.842,720439.0663,1241944.204,718403.212,214.1214617
1312281.299,649204.5459,4114.173228000001,322285.7143,797140.7662,4278.543307,78.33547505,193.7547891,0.404302136,2,1,2,1311712.612,646529.0968,1311286.571,644567.5103,97.40398333
1161171.116,541186.2342,4549.212598,181000.0,1322199.657,6920.275591,39.78710515,290.64362860000006,0.136893093,2,1,2,1163451.015,540704.8181,1165829.422,540191.3937,33.82937031
993825.465,621461.5718,4451.771654,364285.7143,1148790.059,7269.685039,81.82937999,258.05233250000003,0.317103819,2,1,2,994358.9019,623970.437,994867.9364,626144.6006,178.8690753
1102062.409,693428.2488,4234.251969,373285.7143,1160605.858,8738.188976000001,88.15859733,274.09938450000004,0.321630045,1,1,0,1099338.114,694047.8522,1097236.2859999998,694492.3506,246.3452762
1058800.008,688779.0694,6683.070866,743428.5714,4014733.121,8389.76378,111.2405639,600.7317896000001,0.185175091,0,1,0,1062893.22,688026.8652,1066282.529,687412.6145,401.3261676
1059029.7659999998,690053.2419,6433.070866,649142.8571,3789969.801,8475.393701,100.9071516,589.1385125,0.171279163,1,1,1,1062872.354,689344.7896,1066059.017,688806.8907,423.4167322
1059249.048,691485.2471,6881.8897640000005,1345281.711,1983296.533,8459.645669,195.4814386,288.1906862,0.678305885,0,1,1,1063193.533,690605.7454,1066628.7759999998,689845.4848,308.9048097
1059352.034,692411.6957,4063.976378,906675.7752,1457604.726,8477.362205,223.1006509,358.6646649,0.622031309,1,1,1,1062279.631,692136.7165,1064265.585,691814.6343,309.65560350000004
1059022.763,690004.214,9579.724409,2092000.0,6174573.575,8470.472441,218.3778897,644.5460548,0.338808822,3,1,3,1054616.123,690613.9255,1049693.638,691295.0105,809.9120301
1059252.451,691534.7893,9217.519685,2009142.857,6394551.823,8462.598425,217.9700099,693.7388844,0.314196039,1,1,1,1053566.571,692528.0327,1048837.144,693549.4094,589.5477103
1059359.04,692460.7232,4135.826771999999,872997.9052,1192074.184,6383.858268,211.0818353,288.23116880000003,0.732335216,2,1,2,1062256.465,692106.8518,1064267.494,691844.7383,113.4885233
1057166.738,654652.4323,3995.07874,428857.1429,1290450.854,7817.913386,107.3463555,323.01011780000005,0.332331248,2,1,2,1056597.588,651991.1669,1056178.397,649939.1298,118.17858970000002
1070316.628,770653.8553,4189.96063,481571.4286,2038409.375,10324.80315,114.93459509999998,486.4984555,0.236248633,0,1,0,1067603.001,771236.6757,1065655.047,771619.887,312.9278262
