gross_perforated_length,total_proppant,total_fluid,true_vertical_depth,proppant_intensity,frac_fluid_intensity,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,batch_frac_classification,well_family_relationship,frac_seasoning,OilPeakRate
8168.307087,618142.8571,2877944.124,7581.692913,75.67576128,352.3305495,0.214786261,4.65579128,1.5,2,2,45.0,127.149226
7312.992126,964678.3571,4983303.914,6878.937008,131.912949,681.4315985000001,0.193582084,5.165767302,1.5,2,2,27.0,86.67858484
7750.984251999999,809028.7143,3694968.072,6921.259843000001,104.3775459,476.7095316000001,0.218954183,4.567165548999999,1.5,2,2,23.0,144.4881176
9657.480315,723151.4286,4172066.265,5890.748031,74.87992779,432.0036002000001,0.173331722,5.769284412,2.0,2,0,39.0,101.1666823
9657.480315,774916.2857,4347820.791999999,6329.724409,80.24000676,450.2023975,0.178230963,5.610697403,2.0,2,2,37.0,115.22620829999998
7122.047243999999,758142.8571,4180561.742,6167.322835,106.4501303,586.9887687,0.181349518,5.5142137170000005,1.5,2,0,26.0,52.25715094
9707.677165,796317.5,4298863.665,6430.11811,82.02966440000002,442.8313377,0.185239068,5.398429226,2.0,2,0,28.0,97.05953883
9032.480315,835998.3571,4301839.666,6023.622047,92.55468354,476.2633868,0.19433508,5.145751338999999,2.0,2,0,34.0,72.98810653
7876.968504,1136571.429,4687417.725,6290.3543310000005,144.2904625,595.0788965,0.242472827,4.124173464,1.5,1,0,55.0,191.2405058
7313.976378,1367714.2859999998,5653490.065,6690.944882,187.0000961,772.9707854,0.241923886,4.133531487,1.5,2,2,45.0,265.44369190000003
7311.023622,1011428.571,5146868.797,6347.440945,138.3429495,703.9874391,0.196513378,5.088712087,1.5,2,2,28.0,60.08096168
6524.606299,798000.0,4182297.742,5927.165354,122.30623020000002,641.0038477,0.190804206,5.240974615,1.5,2,0,27.0,41.57937151
6363.188976,609142.8571,3343470.827,6210.629921,95.7291791,525.4394989,0.182188776,5.488812332999999,1.5,2,2,21.0,119.5468439
6561.023622,591428.5714,3391048.453,5798.228346,90.14272856,516.847469,0.174408765,5.733656805,1.5,1,2,23.0,75.99921811
6461.614173,643198.5714,2778871.43,6386.8110240000005,99.5414697,430.0583965,0.231460356,4.320394282,1.5,0,1,27.0,43.96429252
6692.913386,638853.8571,2816582.936,5993.110236,95.45228218,420.8306268999999,0.226818763,4.40880634,1.5,0,1,27.0,35.69048171
5254.92126,782428.5714,3788200.586,6934.055118000001,148.8944425,720.88627,0.206543596,4.841592862,1.0,2,2,21.0,18.8809553
7235.236220000001,999013.5714,5096651.741,6784.448819,138.0761513,704.4209181,0.196013701,5.101684188,1.5,2,2,38.0,93.60279226
6398.622047,778428.5714,4383167.44,5783.464567,121.6556574,685.0174003,0.1775949889999999,5.630789517999999,1.5,1,2,19.0,121.7734315
7920.275591,1039821.286,4113189.137,6548.228346,131.285998,519.3239919,0.252801719,3.955669299,1.5,2,2,29.0,90.86906168
7234.251969,1202716.7140000002,4469151.489,6355.314961,166.25308590000003,617.7765868,0.269115226,3.71588042,1.5,2,2,25.0,168.0595498
5890.748031,664571.4286,3536234.023,5901.574803,112.8161356,600.3030522999999,0.187931971,5.321074412,1.0,0,1,23.0,84.71429882
5892.7165350000005,659571.4286,3553330.526,6280.511811,111.9299434,603.0038107,0.1856206239999999,5.387332398,1.0,0,1,25.0,62.46429538
8052.165354000001,1041261.429,5279269.817,5832.677165,129.3144617,655.6335575,0.19723588,5.070071427,1.5,0,1,36.0,49.51191242
8013.779528,961483.5714,4900062.258,6200.787402,119.97879,611.4545879,0.196218644,5.096355678,1.5,0,1,29.0,65.07143864
6395.669290999999,712000.0,3645470.659,6206.692913,111.3253309,569.9904878,0.195310857,5.1200430610000005,1.5,2,2,30.0,78.22580576
6395.669290999999,739000.0,3697792.025,5798.228346,115.5469375,578.1712368999999,0.19984899,5.003778112,1.5,2,2,28.0,77.89366285
7250.0,820909.0,3519864.545,5836.614173,113.2288276,485.4985579,0.2332217589999999,4.287764594,1.5,0,1,29.0,39.38095848
7340.551181,926674.1429,3619080.06,6242.125984,126.2404035,493.0256558,0.256052402,3.905450571,1.5,0,1,31.0,75.82144031
7535.433070999999,1086080.0,5653510.363,6505.905511999999,144.1297388,750.2568611,0.1921071919999999,5.20542719,1.5,2,2,50.0,43.20402967
7206.692913,1077617.5,5945397.92,7029.527559,149.5300983,824.9828307999999,0.181252376,5.517169051000001,1.5,2,2,44.0,155.44050019999997
6643.700787,915239.8571,5503430.852000001,7119.094488,137.7605474,828.3682586,0.166303508,6.013102257999999,1.5,2,2,52.0,77.81985331
7559.055118000001,1373285.7140000002,7324018.324,7064.96063,181.674256,968.9065908,0.1875044069999999,5.333207975,1.5,2,2,68.0,34.21599169
7234.251969,565000.0,2782595.859,6417.322835,78.10068027,384.6418222,0.203047812,4.924948423,1.5,2,2,28.0,108.9166835
7709.645668999999,852547.9286,3922895.607,6895.669290999999,110.58198590000002,508.8295592,0.217326183,4.601378381,1.5,2,2,34.0,98.24049139
7092.519684999999,1284312.143,7201486.745,7308.070866,181.0798136,1015.36366,0.178339861,5.607271399,1.5,2,2,68.0,58.28572331
9520.669291,1382925.0,6034383.433999999,5999.015748,145.2550191,633.8192462000001,0.229174201,4.363492911,2.0,0,2,32.0,162.0488346
7776.574803,1132692.857,4922800.762,6550.19685,145.6544669,633.029436,0.230091144,4.346103828,1.5,1,2,53.0,231.8357502
7252.952756000001,1052134.2859999998,4527891.701,6144.685039,145.0628897,624.2825306,0.23236737,4.303530226,1.5,2,2,54.0,291.6337753
8229.330709,1177857.143,5300935.499,5547.244094,143.1291541,644.1514731000001,0.222197977,4.500491024,1.5,2,2,25.0,87.91668027
5883.858268,780000.0,3958722.756,5883.858268,132.5660756,672.8106925,0.197033247,5.075285584,1.0,2,2,29.0,126.1527973
5944.88189,851285.7143,4084132.537,6288.385827,143.1964049,686.9997777000001,0.208437338,4.797604927,1.0,2,2,26.0,87.57501355
4191.929134,640571.4286,3394733.025,7368.110235999999,152.8106531,809.8259577,0.1886956719999999,5.299538621,1.0,2,2,116.0,38.80272709
5991.141732,726857.1429,3701335.62,5837.598425,121.3219742,617.8013784,0.1963769889999999,5.092246333,1.0,2,2,32.0,82.39604449999999
5603.346457,665285.7143,3387429.572,6330.708661,118.7300695,604.5368777000001,0.19639839,5.091691433,1.0,2,2,32.0,70.95556654
7453.740156999999,726285.7143,4068105.534,6311.023622,97.43909755,545.7804335,0.17853168,5.601246802,1.5,2,2,24.0,70.80953477
7200.787402,953574.0,4644699.719,5896.653543,132.426351,645.0266422,0.2053036919999999,4.870833012,1.5,2,2,33.0,54.09524647
9818.897638,1398454.571,5167282.3,6191.929134,142.424804,526.258903,0.270636379,3.69499475,2.0,0,1,55.0,107.9956516
9773.622047,1414302.8569999998,5279285.317,6146.653543,144.7061131,540.1564836,0.267896651,3.732782756,2.0,0,1,33.0,175.9881225
9829.724409,1400000.0,5262886.313999999,6562.007874,142.42515269999998,535.4052763999999,0.266013726,3.75920451,2.0,0,1,35.0,271.4167087
9542.322835,1387135.7140000002,5955596.922,5994.094488000001,145.3666721,624.1244427,0.232912961,4.293449343,2.0,0,2,42.0,152.0968489
5811.023622,666285.7143,3372484.617,6317.913386,114.6589237,580.3598188999999,0.197565235,5.06161928,1.0,2,2,30.0,39.85714903
6566.929134,726142.8571,3718489.695,6423.228346,110.57571090000002,566.2448336,0.195278975,5.120878981000001,1.5,2,2,30.0,66.57143887
9892.716535,1457000.0,7482006.158,6107.283465,147.2800716,756.3146211000001,0.194733868,5.1352135610000005,2.0,2,2,53.0,39.17857749
10048.22835,1463714.2859999998,8068479.749,6809.055118000001,145.6688916,802.9753575,0.18141141,5.512332446,2.0,2,2,115.0,69.98725573
10307.08661,1450428.571,8994093.392,7085.629921,140.7214886,872.6125751000001,0.161264566,6.200990224,2.0,2,2,69.0,66.03572451
7547.244094,1079804.643,4376472.177,6148.622047,143.072707,579.876856,0.246729466,4.053022189,1.5,2,2,33.0,131.4178775
7966.535433,1186448.571,4891816.257,5984.251969,148.9290522,614.0456285,0.242537436,4.123074843,1.5,2,2,34.0,146.9301815
7544.291339,1106950.0,4545282.703,6534.448819,146.7268363,602.4797426,0.2435382069999999,4.106131897,1.5,2,2,21.0,140.2750217
9848.425197,1334428.571,8001101.238,6768.700787000001,135.4966449,812.4244311000001,0.166780613,5.995900725,2.0,2,2,61.0,73.48810661
7735.236220000001,1141428.571,6451100.998,6380.905511999999,147.56221259999998,833.9888808,0.176935468,5.651778096,1.5,2,2,77.0,21.40476522
8003.937008,689428.5714,5760063.653,6097.440945,86.13618158,719.6537963,0.119691138,8.354837457999999,1.5,1,2,61.0,210.5595564
9375.0,689428.5714,6215147.783,5938.976378,73.53904762,662.9490969,0.1109271409999999,9.014926333,2.0,2,2,61.0,247.26194300000003
7982.283465,689428.5714,5664039.6620000005,6552.165354,86.36984323,709.5763621,0.121720294,8.215556908,1.5,2,2,49.0,301.83338
4987.204724,689428.5714,3209450.794,6477.362204999999,138.2394767,643.5370055,0.214812009,4.655233228,1.0,2,2,31.0,195.7262208
7982.283465,689428.5714,5380051.94,6120.07874,86.36984323,673.9991086,0.128145337,7.803639366,1.5,0,2,42.0,152.2976426
9637.795276,689428.5714,5864922.646000001,5969.488189,71.53384687,608.5336405,0.117551179,8.506932971,2.0,2,2,66.0,137.2262117
9838.582677,1462714.2859999998,6618330.892999999,6401.574803,148.6712399,672.6914954,0.221009543,4.524691498999999,2.0,2,2,58.0,205.440508
7831.692913,1143714.2859999998,5041659.209,6055.11811,146.03666130000002,643.7508805,0.226852756,4.408145698,1.5,0,2,72.0,114.48811299999998
9958.661417,1570428.571,7093008.872,5900.590551,157.6947449,712.2452079,0.221405133,4.516607123,2.0,0,2,61.0,135.4285924
7733.267717000001,1115571.429,4978362.366,6540.3543310000005,144.2561501,643.7592164,0.224084015,4.46261193,1.5,2,2,37.0,179.6428849
10037.40157,1493000.0,6882989.006,6467.519685,148.74367519999998,685.7341468999999,0.216911577,4.61017348,2.0,0,2,44.0,181.4285995
7478.346457,1086714.2859999998,4814481.209,6620.07874,145.3147821,643.7895379,0.225717837,4.430310039,1.5,2,2,56.0,205.4524127
6524.606299,1030382.0,5007477.275,6575.787402,157.92247880000002,767.4757748,0.2057686819999999,4.85982604,1.5,2,2,100.0,128.736131
8194.88189,1203303.643,5726785.886,6103.346457,146.8359958,698.824701,0.210118497,4.759219271,1.5,1,2,44.0,122.6547809
9399.606299,689428.5714,6430391.887999999,5932.086614,73.34653702,684.1128962,0.107214083,9.327132867,2.0,0,2,43.0,60.30953314
8307.086614,689428.5714,5591530.651000001,6594.488189,82.99282329,673.1036897000001,0.12329872,8.110384285,1.5,2,2,34.0,134.40478269999997
9427.165354,689428.5714,6345399.101,6373.0314960000005,73.13211825,673.0972527000001,0.108650151,9.20385282,2.0,2,0,37.0,143.60716509999995
7642.716535,1404714.2859999998,8003038.0,6788.385826999999,183.7977739,1047.145732,0.175522631,5.697271026,1.5,2,2,30.0,289.9881401
7109.251969,915571.4286,4979837.08,6490.15748,128.7859022,700.4727223,0.1838556989999999,5.439048145,1.5,2,2,137.0,91.52382369
7598.425197,1114857.143,4956324.315,6333.661417,146.72213180000003,652.2830962999999,0.224936278,4.4457035110000005,1.5,0,2,32.0,82.75001281
7584.645668999999,1120285.7140000002,4995988.452,5856.299213,147.7044233,658.6976728999999,0.22423705,4.45956633,1.5,2,2,42.0,60.32143791
7578.740156999999,1114857.143,4935698.24,6405.511811,147.1032282,651.2557678,0.225876277,4.427202419,1.5,0,1,32.0,92.66668101
10726.37795,1515428.571,6779793.311000001,6596.456693,141.2805495,632.0673522000001,0.223521353,4.473845511,2.0,2,2,56.0,163.91669199999998
10402.55906,1667285.7140000002,7238031.692000001,6052.165354,160.276496,695.7933767000001,0.230350707,4.341206567,2.0,0,2,67.0,108.1785882
10430.11811,1515285.7140000002,6731849.959,6513.779528,145.2798231,645.4241348999999,0.225092021,4.442627483,2.0,2,2,51.0,150.9881186
10405.51181,1515428.571,7205167.257999999,6527.559055,145.6371007,692.4375647,0.210325245,4.7545409880000005,2.0,2,2,51.0,235.7722587
10456.69291,1516000.0,6583269.518999999,6105.314961,144.9789157,629.5747206,0.230280713,4.342526068,2.0,0,2,49.0,206.98654
7598.425197,1115571.429,5194592.935,6427.165354,146.8161362,683.6407282,0.214756275,4.656441355,1.5,0,2,41.0,185.5079652
7598.425197,1115571.429,5113002.029,5914.370079,146.8161362,672.9028578,0.218183256,4.583303138,1.5,2,0,61.0,26.20238501
10404.52756,1255000.0,7258641.897000001,6076.771654,120.6205657,697.6426230000001,0.172897357,5.783778404,2.0,2,2,43.0,256.8079763
10456.69291,1243714.2859999998,7098726.158,6565.944882,118.9395439,678.8691431,0.17520246,5.707682415,2.0,2,2,32.0,192.6059822
7617.125984,1147285.7140000002,5292165.081,5853.346457,150.6192384,694.7718985,0.21678948,4.612769962,1.5,2,2,55.0,80.71072678
7345.472441,953857.1429,4129098.044,5851.377953,129.8564729,562.1283147,0.231008596,4.328843238999999,1.5,2,0,42.0,59.88413625
7421.259843000001,938571.4286,4866798.515,6288.385827,126.4706328,655.7914178999999,0.192851918,5.185325663,1.5,2,0,46.0,73.30517008
8146.653543,1162714.2859999998,5391330.0370000005,6788.385826999999,142.72293269999997,661.7846221,0.2156637189999999,4.636848539,1.5,2,2,32.0,199.470269
6750.984251999999,954148.2143,4046802.626,6758.858268000001,141.3346823,599.4389077999999,0.235778293,4.241272546,1.5,2,2,13.0,144.61748269999998
7675.19685,1095714.2859999998,5070991.487,6393.700787,142.7604148,660.6985574,0.216074961,4.628023522,1.5,2,2,49.0,157.75558
9627.952756,1382807.3569999998,9971415.043,7628.937008,143.6242358,1035.67345,0.138677144,7.21099363,2.0,2,2,82.0,181.7955213
7848.425197,1142857.143,4742503.258,6810.03937,145.6161095,604.2617644999999,0.240981836,4.149690351,1.5,2,2,34.0,230.0766229
7066.929134,888925.7143,3752767.581,6757.874016,125.7867027,531.0322928,0.23687204,4.22168863,1.5,2,2,21.0,199.3964594
7665.354331,1099714.2859999998,4749005.509,6413.385827,143.4655514,619.5415507,0.231567279,4.318399397,1.5,2,2,30.0,164.84526359999998
6879.921259999999,766000.0,3836253.546,5746.062992,111.3384835,557.6013738,0.199673976,5.008163898,1.5,2,2,27.0,92.94049057
6680.11811,729714.2857,3678133.593,6238.188976,109.2367341,550.6090659,0.198392545,5.040511972,1.5,2,2,28.0,92.69686809
7571.850394,1164142.857,5173587.11,6754.921259999999,153.7461514,683.2658916,0.225016576,4.444117042,1.5,2,2,26.0,117.2976372
10477.3622,1902857.143,8418035.803,6410.433071,181.6160505,803.4499179,0.226045266,4.423892689,2.0,1,0,41.0,266.7353587
5964.566929,732714.2857,3746276.032,6235.236220000001,122.8445073,628.0885228999999,0.195584703,5.112874288,1.0,2,2,69.0,43.06786381
4257.874016,326285.7143,1809572.875,9370.07874,76.63113401,424.9944617,0.1803109,5.545976412999999,1.0,2,2,29.0,113.1094223
4409.448819,235571.4286,1531795.856,9168.307087,53.42423469,347.3894174,0.153787744,6.502468765,1.0,2,2,26.0,78.29961529
4358.267717000001,329000.0,1869782.635,9701.771654,75.48870822,429.0196831,0.175956282,5.683229892000001,1.0,2,2,48.0,149.5344279
4080.708661,246579.1654,1313709.346,9676.181102,60.42557455,321.931668,0.187696895,5.327738634,1.0,2,2,209.0,90.30953779
3910.433071,215428.5714,874190.5401,7424.212598,55.09071949999999,223.55338250000003,0.246432055,4.057913647,1.0,2,2,282.0,313.9980645
4400.590551,329285.7143,2002706.965,9264.76378,74.82761926,455.0995921,0.1644203169999999,6.081973429,1.0,2,2,25.0,107.91692150000002
4595.472441,338428.5714,2541627.286,9838.582677,73.64391274,553.0720332000001,0.133154288,7.510084847000001,1.0,2,2,109.0,117.5343039
4157.480315,214285.7143,2093812.657,8261.811023999999,51.54220779,503.625393,0.102342353,9.771125734,1.0,2,2,221.0,37.34762483
4051.181102000001,195285.7143,982401.5925,7419.291339,48.20463696,242.4975748,0.198783996,5.030586063,1.0,2,2,68.0,406.2968883
4233.267717000001,328857.1429,1863735.788,9401.574803,77.68399376,440.2593725,0.176450517,5.667311259,1.0,2,2,126.0,110.127517
4340.551181,328142.8571,1846814.214,9626.968504,75.59935212,425.4791932,0.177680491,5.628079887,1.0,2,2,61.0,130.6133535
4360.236220000001,290515.5714,1792296.2769999998,9603.346457,66.62840193,411.0548573,0.162091265,6.169363895,1.0,2,2,198.0,116.6891847
4305.11811,241000.0,1705578.562,9519.685039,55.97988112,396.174627,0.141301026,7.077089467,1.0,2,2,19.0,106.6916832
6916.338583,486469.2143,2681872.415,9624.015748,70.33623477,387.758983,0.181391632,5.512933473,1.5,2,2,23.0,150.2503804
4376.968504,299000.0,2028183.802,9658.464567,68.31212053,463.3763757,0.147422536,6.783223418,1.0,2,2,10.0,124.4613288
4416.338583,268857.1429,1587595.496,9196.850394,60.87783756,359.4822874,0.169348643,5.904977933,1.0,2,2,21.0,76.34524991
3215.551181,183060.5094,555047.7049,10376.9685,56.929745200000006,172.6135501,0.3298104069999999,3.032045015,1.0,2,2,99.0,66.82223256
4373.0314960000005,216571.4286,716406.4204,7213.582676999999,49.52432398,163.8237504,0.302302467,3.307945213,1.0,2,2,10.0,217.250986
4447.834646,275365.7143,1531803.237,9185.03937,61.91006101,344.393027,0.179765722,5.562795792999999,1.0,2,2,75.0,92.16350633
4534.448819,270425.2143,1551627.74,9499.015748,59.63794611,342.1866256,0.174284854,5.7377332370000005,1.0,2,2,30.0,120.8501973
4044.291339,218285.7143,715058.6583,7173.228345999999,53.97378577,176.80691090000002,0.305269661,3.275792283,1.0,2,0,330.0,182.0069329
4268.700787,221285.7143,708298.443,7392.716535,51.83912514,165.92834169999998,0.31241875,3.200832215,1.0,1,1,48.0,208.2425322
4256.8897640000005,218147.3571,657386.1017,7007.874016,51.24571442,154.4287351,0.331840537,3.013495604,1.0,2,2,43.0,104.90918290000002
4466.535433,197421.9286,615474.0953,7339.566929,44.20023786,137.7967565,0.320763993,3.117556898,1.0,2,2,37.0,126.7507339
4422.244094,214789.6429,743371.627,7397.637795000001,48.57028203,168.0982802,0.288939791,3.460928642,1.0,1,1,511.0,233.7289647
4366.141732,277514.2857,1697296.763,9366.141732,63.56053072,388.7406472,0.163503691,6.116069875,1.0,2,2,76.0,111.84727920000002
4439.96063,463290.6429,1728325.553,7383.858268000001,104.3456646,389.2659637,0.2680575089999999,3.730542759,1.0,2,0,73.0,220.6130103
4562.007874,485306.5,1714299.158,7407.480315000001,106.38002240000002,375.7773343,0.283093238,3.532405105,1.0,2,1,144.0,450.0595935
3969.488189,216366.7857,883806.8154,8000.0,54.50747689,222.650068,0.2448123069999999,4.0847619580000005,1.0,2,2,98.0,180.4643136
4524.606299,279549.0714,1853732.382,7368.110235999999,61.78417589,409.7002611,0.15080336,6.631151993,1.0,2,0,150.0,401.3214907
4383.858268,364477.8571,1088791.764,7270.669290999999,83.14088524,248.363815,0.334754422,2.9872645,1.0,1,1,49.0,303.99933280000005
4486.220472,212607.7857,757888.1173,7355.314961,47.3912923,168.9368862,0.280526612,3.564724193,1.0,1,1,93.0,217.0922955
4480.314961,413318.2857,2829618.438,9430.11811,92.25206026,631.566857,0.146068558,6.846100295,1.0,2,2,44.0,144.4710938
4456.692913,216949.1429,655619.1015,7295.275591,48.67940131,147.1088797,0.3309072939999999,3.0219944310000004,1.0,1,1,72.0,132.6541872
4422.244094,397011.1429,2646222.41,9977.362205,89.77594506,598.3890425,0.150029393,6.66536055,1.0,2,2,103.0,162.27395369999996
3910.433071,218198.2143,1010377.99,7933.070866,55.79898961,258.3800749,0.215957015,4.630551139,1.0,2,2,43.0,243.5222599
4445.866142,456076.0714,1657501.983,7264.763779999999,102.5843012,372.8186882,0.275158688,3.634266489,1.0,2,2,57.0,219.085153
4490.15748,215914.7857,596021.5922,7201.771654000001,48.08623899,132.73957420000002,0.362260006,2.760448249,1.0,2,0,67.0,198.5550307
4314.96063,218714.2857,750770.6638,7197.834645999999,50.68743483,173.99247140000003,0.291319702,3.432654897,1.0,1,1,48.0,138.0538309
4479.330709000001,218633.2857,685007.8441,7396.653543,48.8093646,152.9263831,0.319169025,3.133136118,1.0,2,2,44.0,127.8787103
4431.102362,363132.8571,1123050.46,7245.078740000001,81.9509069,253.44719390000003,0.323345095,3.092671009,1.0,2,2,26.0,166.5659782
4039.370079,218276.2143,729972.613,7402.559055,54.03719145,180.7144675,0.299019731,3.344260919,1.0,1,1,37.0,143.0724031
4472.440945,216984.5,701964.1086,7337.598425,48.51590053,156.9532426,0.309110533,3.2350887210000003,1.0,1,1,119.0,219.9192007
4082.677165,279428.5714,1972302.234,10277.55906,68.44248519,483.09042180000006,0.141676345,7.058341327999999,1.0,2,2,242.0,160.240501
4086.614173,336285.7143,1944123.229,9391.732283,82.28956785,475.7295763999999,0.172975514,5.781165082999999,1.0,2,2,142.0,187.5476481
4333.661417,405815.0714,2304199.357,8912.401575,93.64254203,531.6980573,0.176119775,5.67795412,1.0,2,2,17.0,240.9955135
4455.708661,218418.2143,715046.1107,7334.645668999999,49.01985989,160.47865,0.305460321,3.273747627,1.0,1,1,56.0,216.4501525
6832.677165000001,314751.2143,884319.0535,7329.724409,46.06557674,129.42497240000003,0.355924949,2.80958107,1.5,2,2,51.0,120.0116852
4825.787402,518055.9286,1907975.748,7361.220472,107.3515854,395.3708667,0.271521234,3.682953215,1.0,2,0,119.0,388.4762506
4480.314961,216188.0714,700848.1085,7248.031496,48.25287359,156.4283124,0.3084663689999999,3.241844491,1.0,1,1,117.0,218.7751529
4529.527559,229467.5,643622.0996,7297.244094,50.66036071,142.094753,0.3565252029999999,2.804850794,1.0,2,0,49.0,144.2024271
4359.251969,410529.3571,2097258.825,9864.173228,94.17426662,481.1052079,0.195745681,5.108669546000001,1.0,2,2,102.0,141.5666886
4359.251969,412694.0714,2098762.325,8730.314961,94.67084592,481.4501066000001,0.196636878,5.085516052,1.0,2,2,62.0,209.30908
4497.047243999999,240911.9286,1051074.722,7039.370079,53.57113579,233.7255237,0.22920533,4.362900287,1.0,2,2,55.0,21.72619384
4290.3543310000005,237344.5714,970438.9121,8070.866142,55.32050575,226.1908545,0.244574458,4.088734393,1.0,2,2,170.0,146.0238321
9680.11811,726857.1429,5056942.211,9985.23622,75.08763164,522.4050113,0.143734516,6.957271124,2.0,2,2,38.0,220.1517007
4278.543307,301714.2857,1159579.906,8110.236220000001,70.51799270000001,271.02212660000004,0.260192751,3.843304612,1.0,2,0,154.0,180.3928851
3695.866142,266857.1429,2425517.875,8063.976378,72.20422294,656.2786049,0.1100206869999999,9.089199747,1.0,2,2,88.0,7.738096436
4082.677165,275571.4286,2276283.852,7813.976378,67.49772696,557.5468645,0.121061979,8.260231709,1.0,2,2,36.0,46.30953098
4125.0,395745.0,2531801.392,9718.503937,95.93818182,613.7700344,0.156309654,6.397557497,1.0,2,0,57.0,123.1585905
3988.188976,545428.5714,3328254.253,10340.55118,136.7609646,834.5277199,0.163878277,6.10209004,1.0,2,2,164.0,183.1952664
4583.661417,358561.0714,1127189.329,7430.118109999999,78.22590693,245.9146142,0.318101904,3.143646701,1.0,1,1,70.0,313.71266760000003
4316.929134,215816.2857,599732.3666,7460.629921,49.99301101,138.9256919,0.359854325,2.778902272,1.0,2,2,37.0,327.8029079
4690.944882,478562.9286,1841493.654,6692.913386,102.0184506,392.5634814,0.259877588,3.847965532,1.0,2,2,162.0,133.2738301
4395.669290999999,429214.6429,2186972.838,9668.307087,97.64488964,497.52897530000007,0.1962597039999999,5.095289443,1.0,2,0,55.0,134.7740685
4325.787402,396825.3571,2446737.379,9504.92126,91.73482659,565.61665,0.162185513,6.165778811,1.0,2,2,17.0,123.6063683
4410.433071,415305.2143,2645307.54,8770.669291,94.16427086,599.7840797,0.156996949,6.369550512000001,1.0,2,2,33.0,100.7143013
4439.96063,218114.7143,1126926.198,7992.125984,49.12537125,253.8144574,0.193548357,5.166667466,1.0,2,0,138.0,181.1666947
9579.724409,651000.0,4000820.762,9599.409449,67.95602589,417.6342232,0.1627166119999999,6.1456540120000005,2.0,2,2,53.0,274.0142091
4648.622047,517096.7857,1927147.774,7266.732282999999,111.236573,414.5632307,0.268322332,3.726860866,1.0,2,2,270.0,375.3214867
6654.527559,602000.0,2982847.0330000003,8784.448819,90.46472415,448.2432459,0.2018206069999999,4.954895404,1.5,2,2,22.0,194.8928873
9753.937008,859000.0,4834408.677,10134.84252,88.06700303,495.6366514,0.177684606,5.627949565,2.0,2,2,58.0,238.24241780000003
4521.653543,624009.2857,4085654.12,9309.055118,138.00466569999998,903.5752256,0.152731795,6.547425197000001,1.0,2,2,54.0,145.866094
4449.80315,215721.8571,636922.4081,7174.212598,48.47896635,143.1349628,0.338694093,2.952516803,1.0,2,0,77.0,147.80728480000002
4483.267717000001,249596.0714,1160936.156,7951.771654000001,55.672801,258.9486574,0.214995519,4.65125973,1.0,2,2,168.0,131.6309728
4294.291339,407811.7857,2582486.4,9955.708661,94.96602665,601.3766175,0.157914398,6.332544792,1.0,0,0,47.0,110.684779
4388.779528,408733.5714,2552307.895,9921.259843,93.1314888,581.5529987000001,0.1601427369999999,6.244429314,1.0,0,1,45.0,125.2953765
4437.992126,216029.5714,528116.0817,7355.314961,48.67732193,118.9988776,0.409056984,2.444647176,1.0,2,0,49.0,180.2512184
3120.07874,338373.9587,1390446.168,9243.110236,108.4504549,445.6445761,0.2433563889999999,4.109199694,1.0,2,2,26.0,165.6071685
6645.669290999999,479428.5714,1728252.851,9514.76378,72.14150305,260.0570048,0.277406498,3.604818223,1.5,2,2,160.0,36.36349769
4559.055118,405229.4286,2514503.389,9940.944882,88.88452059999999,551.5404671,0.161156843,6.205135195,1.0,1,1,52.0,105.3852544
4382.874016,411810.2857,2557438.396,9897.637795,93.95896032,583.507166,0.161024518,6.210234383,1.0,1,1,40.0,135.7062115
4249.015748,237282.4286,945799.813,7938.976378,55.84409252,222.5926824,0.250880181,3.985966507,1.0,0,0,174.0,169.3333595
4466.535433,243285.7143,940015.7288,9174.212598,54.46855128,210.4574659,0.258810259,3.86383447,1.0,2,2,146.0,107.4851357
4003.937008,863714.2857,4280976.2930000005,8906.496062999999,215.7162523,1069.191719,0.201756381,4.9564727180000006,1.0,2,2,32.0,214.3452713
4420.275591,365335.7143,1072445.166,7405.511811,82.64998569,242.6195254,0.340656777,2.935505958,1.0,2,0,44.0,142.4487125
4240.15748,362968.2857,1077901.167,7346.456693000001,85.60254835,254.2125315,0.336736147,2.969684155,1.0,2,2,40.0,133.4771635
4471.456693,364629.8571,1044545.162,7313.976378,81.54610056,233.6028801,0.349080031,2.864672602,1.0,1,0,30.0,113.7041843
4476.377953,361555.2143,1030285.159,7145.669290999999,80.76959053,230.16044900000003,0.350927324,2.849592866,1.0,1,0,34.0,324.56635980000004
4759.84252,365159.2857,1057906.164,7210.629921,76.71667376,222.2565472,0.345171716,2.897108755,1.0,1,0,37.0,326.9245744
4300.19685,484304.1429,2047261.722,7539.370079,112.6237146,476.0855823,0.23656191,4.227223227,1.0,0,1,342.0,391.1667272
6935.03937,708800.5,4562911.004,9972.440945,102.2056923,657.9502668,0.155339541,6.437510982999999,1.5,2,2,36.0,214.7193189
7197.834645999999,634033.7143,3953384.112,10125.98425,88.08672962,549.246309,0.160377463,6.235290053,1.5,2,2,67.0,207.7000321
5941.929134,1094142.857,5115782.435,8526.574803,184.1393313,860.9632191,0.213875956,4.675607395,1.0,2,2,32.0,224.2619395
7093.503937,726812.7143,4564675.79,10143.70079,102.4617341,643.5008467,0.159225485,6.280401677,1.5,2,2,39.0,238.6594417
